name,manufacturer,guitar_type,pickup,pickup_position,strumming,player
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_2.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_3.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_4.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_5.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_6.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_7.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_8.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_9.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_10.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_11.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_12.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_13.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_14.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_15.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_16.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_17.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_18.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_19.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_20.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_21.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_22.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_23.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_24.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_25.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_26.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_27.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_28.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_29.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_30.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_31.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_32.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_33.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_34.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_35.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_36.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_37.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_38.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_39.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_JM_40.png,Epiphone,SG,Humbucker,Neck,Amajor,JM
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_1.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_2.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_3.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_4.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_5.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_6.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_7.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_8.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_9.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_10.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_11.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_12.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_13.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_14.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_15.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_16.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_17.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_18.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_19.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_20.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_21.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_22.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_23.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_24.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_25.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_26.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_27.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_28.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_29.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_30.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_31.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_32.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_33.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_34.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_35.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_36.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_37.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_38.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_39.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Amajor_VS_40.png,Epiphone,SG,Humbucker,Neck,Amajor,VS
AudioStrumming_Epiphone_SG_Neck_Open_JM_1.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_2.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_3.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_4.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_5.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_6.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_7.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_8.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_9.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_10.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_11.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_12.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_13.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_14.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_15.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_16.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_17.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_18.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_19.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_20.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_21.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_22.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_23.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_24.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_25.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_26.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_27.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_28.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_29.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_30.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_31.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_32.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_33.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_34.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_35.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_36.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_37.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_38.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_39.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Epiphone_SG_Neck_Open_JM_40.png,Epiphone,SG,Humbucker,Neck,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_1.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_2.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_3.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_4.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_5.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_6.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_7.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_8.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_9.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_10.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_11.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_12.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_13.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_14.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_15.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_16.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_17.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_18.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_19.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_20.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_21.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_22.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_23.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_24.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_25.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_26.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_27.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_28.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_29.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_30.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_31.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_32.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_33.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_34.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_35.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_36.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_37.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_38.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_39.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Amajor_JM_40.png,Fender,SC,Single Coil,Bridge,Amajor,JM
AudioStrumming_Fender_White_SC_Bridge_Open_BH_1.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_2.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_3.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_4.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_5.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_6.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_7.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_8.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_9.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_10.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_11.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_12.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_13.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_14.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_15.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_16.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_17.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_18.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_19.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_BH_20.png,Fender,SC,Single Coil,Bridge,Open,BH
AudioStrumming_Fender_White_SC_Bridge_Open_JM_1.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_2.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_3.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_4.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_5.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_6.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_7.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_8.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_9.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_10.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_11.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_12.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_13.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_14.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_15.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_16.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_17.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_18.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_19.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_Bridge_Open_JM_20.png,Fender,SC,Single Coil,Bridge,Open,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_1.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_2.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_3.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_4.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_5.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_6.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_7.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_8.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_9.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_10.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_11.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_12.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_13.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_14.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_15.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_16.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_17.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_18.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_19.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_20.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_21.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_22.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_23.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_24.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_25.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_26.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_27.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_28.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_29.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_30.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_31.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_32.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_33.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_34.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_35.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_36.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_37.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_38.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_39.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_MID_Amajor_JM_40.png,Fender,SC,Single Coil,Middle,Amajor,JM
AudioStrumming_Fender_White_SC_Mid_Open_BH_1.png,Fender,SC,Single Coil,Middle,Open,BH
